,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
358,NSEFO,43462,1,ZYDUSLIFE,ZYDUSLIFE25MARFUT,FUTSTK,ZYDUSLIFE-FUTSTK,2508600043462,1086.05,888.6,27001,0.05,900,1,1100100007929,ZYDUSLIFE,2025-03-27T14:30:00,ZYDUSLIFE 27MAR2025,1,1,ZYDUSLIFE25MARFUT
359,NSEFO,42457,1,NTPC,NTPC25JANFUT,FUTSTK,NTPC-FUTSTK,2503000042457,368.35,301.4,60001,0.05,1500,1,1100100011630,NTPC,2025-01-30T14:30:00,NTPC 30JAN2025,1,1,NTPC25JANFUT
360,NSEFO,35016,1,ABBOTINDIA,ABBOTINDIA25FEBFUT,FUTSTK,ABBOTINDIA-FUTSTK,2505800035016,33138.55,27113.4,801,0.05,20,1,1100100017903,ABBOTINDIA,2025-02-27T14:30:00,ABBOTINDIA 27FEB2025,1,1,ABBOTINDIA25FEBFUT
361,NSEFO,38963,1,INDUSTOWER,INDUSTOWER25FEBFUT,FUTSTK,INDUSTOWER-FUTSTK,2505800038963,380.05,310.95,68001,0.05,1700,1,1100100029135,INDUSTOWER,2025-02-27T14:30:00,INDUSTOWER 27FEB2025,1,1,INDUSTOWER25FEBFUT
362,NSEFO,35407,1,ASHOKLEY,ASHOKLEY25JANFUT,FUTSTK,ASHOKLEY-FUTSTK,2503000035407,243.83,199.49,100001,0.01,2500,1,1100100000212,ASHOKLEY,2025-01-30T14:30:00,ASHOKLEY 30JAN2025,1,1,ASHOKLEY25JANFUT
363,NSEFO,43160,1,MARICO,MARICO25MARFUT,FUTSTK,MARICO-FUTSTK,2508600043160,714.75,584.8,36001,0.05,1200,1,1100100004067,MARICO,2025-03-27T14:30:00,MARICO 27MAR2025,1,1,MARICO25MARFUT
364,NSEFO,39362,1,HEROMOTOCO,HEROMOTOCO25MARFUT,FUTSTK,HEROMOTOCO-FUTSTK,2508600039362,4639.25,3795.75,4501,0.05,150,1,1100100001348,HEROMOTOCO,2025-03-27T14:30:00,HEROMOTOCO 27MAR2025,1,1,HEROMOTOCO25MARFUT
365,NSEFO,38676,1,HDFCAMC,HDFCAMC25FEBFUT,FUTSTK,HDFCAMC-FUTSTK,2505800038676,4683.95,3832.3,6001,0.05,150,1,1100100004244,HDFCAMC,2025-02-27T14:30:00,HDFCAMC 27FEB2025,1,1,HDFCAMC25FEBFUT
366,NSEFO,41168,1,LUPIN,LUPIN25JANFUT,FUTSTK,LUPIN-FUTSTK,2503000041168,2606.9,2132.95,12751,0.05,425,1,1100100010440,LUPIN,2025-01-30T14:30:00,LUPIN 30JAN2025,1,1,LUPIN25JANFUT
367,NSEFO,41318,1,SONACOMS,SONACOMS25JANFUT,FUTSTK,SONACOMS-FUTSTK,2503000041318,658.1,538.45,38751,0.05,775,1,1100100004684,SONACOMS,2025-01-30T14:30:00,SONACOMS 30JAN2025,1,1,SONACOMS25JANFUT
368,NSEFO,42487,1,POLYCAB,POLYCAB25JANFUT,FUTSTK,POLYCAB-FUTSTK,2503000042487,8032.45,6572,3751,0.05,125,1,1100100009590,POLYCAB,2025-01-30T14:30:00,POLYCAB 30JAN2025,1,1,POLYCAB25JANFUT
369,NSEFO,39344,1,HAL,HAL25MARFUT,FUTSTK,HAL-FUTSTK,2508600039344,4667.75,3819.1,6001,0.05,150,1,1100100002303,HAL,2025-03-27T14:30:00,HAL 27MAR2025,1,1,HAL25MARFUT
370,NSEFO,41132,1,PVRINOX,PVRINOX25FEBFUT,FUTSTK,PVRINOX-FUTSTK,2505800041132,1452.7,1188.55,16281,0.05,407,1,1100100013147,PVRINOX,2025-02-27T14:30:00,PVRINOX 27FEB2025,1,1,PVRINOX25FEBFUT
371,NSEFO,39049,1,GRANULES,GRANULES25MARFUT,FUTSTK,GRANULES-FUTSTK,2508600039049,661.95,541.6,40001,0.05,1000,1,1100100011872,GRANULES,2025-03-27T14:30:00,GRANULES 27MAR2025,1,1,GRANULES25MARFUT
372,NSEFO,43158,1,MANAPPURAM,MANAPPURAM25MARFUT,FUTSTK,MANAPPURAM-FUTSTK,2508600043158,210.62,172.32,120001,0.01,3000,1,1100100019061,MANAPPURAM,2025-03-27T14:30:00,MANAPPURAM 27MAR2025,1,1,MANAPPURAM25MARFUT
373,NSEFO,42496,1,SBILIFE,SBILIFE25JANFUT,FUTSTK,SBILIFE-FUTSTK,2503000042496,1540.4,1260.35,15001,0.05,375,1,1100100021808,SBILIFE,2025-01-30T14:30:00,SBILIFE 30JAN2025,1,1,SBILIFE25JANFUT
374,NSEFO,39930,1,ICICIPRULI,ICICIPRULI25MARFUT,FUTSTK,ICICIPRULI-FUTSTK,2508600039930,731.9,598.85,37501,0.05,750,1,1100100018652,ICICIPRULI,2025-03-27T14:30:00,ICICIPRULI 27MAR2025,1,1,ICICIPRULI25MARFUT
375,NSEFO,41029,1,ITC,ITC25MARFUT,FUTSTK,ITC-FUTSTK,2508600041029,532.75,435.9,48001,0.05,1600,1,1100100001660,ITC,2025-03-27T14:30:00,ITC 27MAR2025,1,1,ITC25MARFUT
376,NSEFO,40838,1,DIVISLAB,DIVISLAB25JANFUT,FUTSTK,DIVISLAB-FUTSTK,2503000040838,6755.05,5526.9,4001,0.05,100,1,1100100010940,DIVISLAB,2025-01-30T14:30:00,DIVISLAB 30JAN2025,1,1,DIVISLAB25JANFUT
377,NSEFO,43312,1,POLICYBZR,POLICYBZR25MARFUT,FUTSTK,POLICYBZR-FUTSTK,2508600043312,2356.9,1928.35,9751,0.05,325,1,1100100006656,POLICYBZR,2025-03-27T14:30:00,POLICYBZR 27MAR2025,1,1,POLICYBZR25MARFUT
378,NSEFO,41094,1,JSWSTEEL,JSWSTEEL25JANFUT,FUTSTK,JSWSTEEL-FUTSTK,2503000041094,997.65,816.3,27001,0.05,675,1,1100100011723,JSWSTEEL,2025-01-30T14:30:00,JSWSTEEL 30JAN2025,1,1,JSWSTEEL25JANFUT
379,NSEFO,39039,1,ITC,ITC25FEBFUT,FUTSTK,ITC-FUTSTK,2505800039039,532.05,435.3,48001,0.05,1600,1,1100100001660,ITC,2025-02-27T14:30:00,ITC 27FEB2025,1,1,ITC25FEBFUT
380,NSEFO,41030,1,IDFCFIRSTB,IDFCFIRSTB25JANFUT,FUTSTK,IDFCFIRSTB-FUTSTK,2503000041030,69.92,57.2,375001,0.01,7500,1,1100100011184,IDFCFIRSTB,2025-01-30T14:30:00,IDFCFIRSTB 30JAN2025,1,1,IDFCFIRSTB25JANFUT
381,NSEFO,35223,1,ATGL,ATGL25MARFUT,FUTSTK,ATGL-FUTSTK,2508600035223,783.55,641.1,31001,0.05,775,1,1100100006066,ATGL,2025-03-27T14:30:00,ATGL 27MAR2025,1,1,ATGL25MARFUT
382,NSEFO,35333,1,BANDHANBNK,BANDHANBNK25MARFUT,FUTSTK,BANDHANBNK-FUTSTK,2508600035333,178.23,145.83,140001,0.01,2800,1,1100100002263,BANDHANBNK,2025-03-27T14:30:00,BANDHANBNK 27MAR2025,1,1,BANDHANBNK25MARFUT
383,NSEFO,41303,1,SBIN,SBIN25FEBFUT,FUTSTK,SBIN-FUTSTK,2505800041303,886.75,725.5,30001,0.05,750,1,1100100003045,SBIN,2025-02-27T14:30:00,SBIN 27FEB2025,1,1,SBIN25FEBFUT
384,NSEFO,35769,1,CYIENT,CYIENT25MARFUT,FUTSTK,CYIENT-FUTSTK,2508600035769,2053.5,1680.15,12001,0.05,300,1,1100100005748,CYIENT,2025-03-27T14:30:00,CYIENT 27MAR2025,1,1,CYIENT25MARFUT
385,NSEFO,35232,1,AUROPHARMA,AUROPHARMA25MARFUT,FUTSTK,AUROPHARMA-FUTSTK,2508600035232,1496.75,1224.6,16501,0.05,550,1,1100100000275,AUROPHARMA,2025-03-27T14:30:00,AUROPHARMA 27MAR2025,1,1,AUROPHARMA25MARFUT
386,NSEFO,35027,1,ADANIENSOL,ADANIENSOL25JANFUT,FUTSTK,ADANIENSOL-FUTSTK,2503000035027,889.8,728.05,31251,0.05,625,1,1100100010217,ADANIENSOL,2025-01-30T14:30:00,ADANIENSOL 30JAN2025,1,1,ADANIENSOL25JANFUT
387,NSEFO,41616,1,JUBLFOOD,JUBLFOOD25MARFUT,FUTSTK,JUBLFOOD-FUTSTK,2508600041616,787.6,644.4,37501,0.05,1250,1,1100100018096,JUBLFOOD,2025-03-27T14:30:00,JUBLFOOD 27MAR2025,1,1,JUBLFOOD25MARFUT
388,NSEFO,40954,1,GLENMARK,GLENMARK25JANFUT,FUTSTK,GLENMARK-FUTSTK,2503000040954,1783.2,1458.95,16251,0.05,325,1,1100100007406,GLENMARK,2025-01-30T14:30:00,GLENMARK 30JAN2025,1,1,GLENMARK25JANFUT
389,NSEFO,41324,1,SUNTV,SUNTV25FEBFUT,FUTSTK,SUNTV-FUTSTK,2505800041324,748.4,612.35,30001,0.05,750,1,1100100013404,SUNTV,2025-02-27T14:30:00,SUNTV 27FEB2025,1,1,SUNTV25FEBFUT
390,NSEFO,35968,1,DRREDDY,DRREDDY25MARFUT,FUTSTK,DRREDDY-FUTSTK,2508600035968,1541.35,1261.1,18751,0.05,625,1,1100100000881,DRREDDY,2025-03-27T14:30:00,DRREDDY 27MAR2025,1,1,DRREDDY25MARFUT
391,NSEFO,42492,1,RECLTD,RECLTD25JANFUT,FUTSTK,RECLTD-FUTSTK,2503000042492,554.95,454.05,40001,0.05,1000,1,1100100015355,RECLTD,2025-01-30T14:30:00,RECLTD 30JAN2025,1,1,RECLTD25JANFUT
392,NSEFO,38503,1,ESCORTS,ESCORTS25FEBFUT,FUTSTK,ESCORTS-FUTSTK,2505800038503,3715.1,3039.65,7501,0.05,150,1,1100100000958,ESCORTS,2025-02-27T14:30:00,ESCORTS 27FEB2025,1,1,ESCORTS25FEBFUT
393,NSEFO,35164,1,ASTRAL,ASTRAL25FEBFUT,FUTSTK,ASTRAL-FUTSTK,2505800035164,1838.2,1503.95,14681,0.05,367,1,1100100014418,ASTRAL,2025-02-27T14:30:00,ASTRAL 27FEB2025,1,1,ASTRAL25FEBFUT
394,NSEFO,43401,1,TORNTPHARM,TORNTPHARM25MARFUT,FUTSTK,TORNTPHARM-FUTSTK,2508600043401,3755.3,3072.55,7501,0.05,250,1,1100100003518,TORNTPHARM,2025-03-27T14:30:00,TORNTPHARM 27MAR2025,1,1,TORNTPHARM25MARFUT
395,NSEFO,43392,1,TCS,TCS25MARFUT,FUTSTK,TCS-FUTSTK,2508600043392,4557.85,3729.15,5251,0.05,175,1,1100100011536,TCS,2025-03-27T14:30:00,TCS 27MAR2025,1,1,TCS25MARFUT
396,NSEFO,38815,1,HUDCO,HUDCO25FEBFUT,FUTSTK,HUDCO-FUTSTK,2505800038815,260.83,213.41,97001,0.01,2425,1,1100100020825,HUDCO,2025-02-27T14:30:00,HUDCO 27FEB2025,1,1,HUDCO25FEBFUT
397,NSEFO,39187,1,LODHA,LODHA25FEBFUT,FUTSTK,LODHA-FUTSTK,2505800039187,1540.55,1260.45,18001,0.05,450,1,1100100003220,LODHA,2025-02-27T14:30:00,LODHA 27FEB2025,1,1,LODHA25FEBFUT
398,NSEFO,39184,1,LICI,LICI25FEBFUT,FUTSTK,LICI-FUTSTK,2505800039184,982.7,804.05,23001,0.05,575,1,1100100009480,LICI,2025-02-27T14:30:00,LICI 27FEB2025,1,1,LICI25FEBFUT
399,NSEFO,36724,1,151NSETEST,151NSETEST36DECFUT,FUTSTK,151NSETEST-FUTSTK,2633200036724,220,180,100001,0.05,50,1,1100100014782,151NSETEST,2036-11-27T14:30:00,151NSETEST 27NOV2036,1,1,151NSETEST36DECFUT
400,NSEFO,41098,1,LAURUSLABS,LAURUSLABS25JANFUT,FUTSTK,LAURUSLABS-FUTSTK,2503000041098,667.25,545.9,51001,0.05,1700,1,1100100019234,LAURUSLABS,2025-01-30T14:30:00,LAURUSLABS 30JAN2025,1,1,LAURUSLABS25JANFUT
401,NSEFO,43377,1,TATACHEM,TATACHEM25MARFUT,FUTSTK,TATACHEM-FUTSTK,2508600043377,1176.8,962.85,22001,0.05,550,1,1100100003405,TATACHEM,2025-03-27T14:30:00,TATACHEM 27MAR2025,1,1,TATACHEM25MARFUT
402,NSEFO,38108,1,CROMPTON,CROMPTON25FEBFUT,FUTSTK,CROMPTON-FUTSTK,2505800038108,440.1,360.05,54001,0.05,1800,1,1100100017094,CROMPTON,2025-02-27T14:30:00,CROMPTON 27FEB2025,1,1,CROMPTON25FEBFUT
403,NSEFO,38099,1,CONCOR,CONCOR25FEBFUT,FUTSTK,CONCOR-FUTSTK,2505800038099,871.9,713.35,30001,0.05,1000,1,1100100004749,CONCOR,2025-02-27T14:30:00,CONCOR 27FEB2025,1,1,CONCOR25FEBFUT
404,NSEFO,43229,1,NMDC,NMDC25MARFUT,FUTSTK,NMDC-FUTSTK,2508600043229,73.9,60.46,405001,0.01,13500,1,1100100015332,NMDC,2025-03-27T14:30:00,NMDC 27MAR2025,1,1,NMDC25MARFUT
405,NSEFO,37512,1,COALINDIA,COALINDIA25FEBFUT,FUTSTK,COALINDIA-FUTSTK,2505800037512,424.25,347.1,52501,0.05,1050,1,1100100020374,COALINDIA,2025-02-27T14:30:00,COALINDIA 27FEB2025,1,1,COALINDIA25FEBFUT
406,NSEFO,38579,1,GUJGASLTD,GUJGASLTD25FEBFUT,FUTSTK,GUJGASLTD-FUTSTK,2505800038579,551.5,451.25,50001,0.05,1250,1,1100100010599,GUJGASLTD,2025-02-27T14:30:00,GUJGASLTD 27FEB2025,1,1,GUJGASLTD25FEBFUT
407,NSEFO,41442,1,TATAMOTORS,TATAMOTORS25FEBFUT,FUTSTK,TATAMOTORS-FUTSTK,2505800041442,825.2,675.15,27501,0.05,550,1,1100100003456,TATAMOTORS,2025-02-27T14:30:00,TATAMOTORS 27FEB2025,1,1,TATAMOTORS25FEBFUT
408,NSEFO,48577,1,181NSETEST,181NSETEST36NOVFUT,FUTSTK,181NSETEST-FUTSTK,2633200048577,220,180,100001,0.05,50,1,1100100023447,181NSETEST,2036-11-27T14:30:00,181NSETEST 27NOV2036,1,1,181NSETEST36NOVFUT
409,NSEFO,35359,1,BHEL,BHEL25MARFUT,FUTSTK,BHEL-FUTSTK,2508600035359,257.3,210.55,105001,0.01,2625,1,1100100000438,BHEL,2025-03-27T14:30:00,BHEL 27MAR2025,1,1,BHEL25MARFUT
410,NSEFO,40369,1,NTPC,NTPC25FEBFUT,FUTSTK,NTPC-FUTSTK,2505800040369,368.65,301.6,60001,0.05,1500,1,1100100011630,NTPC,2025-02-27T14:30:00,NTPC 27FEB2025,1,1,NTPC25FEBFUT
411,NSEFO,35142,1,ACC,ACC25JANFUT,FUTSTK,ACC-FUTSTK,2503000035142,2274.5,1860.95,12001,0.05,300,1,1100100000022,ACC,2025-01-30T14:30:00,ACC 30JAN2025,1,1,ACC25JANFUT
412,NSEFO,43311,1,PNB,PNB25MARFUT,FUTSTK,PNB-FUTSTK,2508600043311,115.16,94.22,240001,0.01,8000,1,1100100010666,PNB,2025-03-27T14:30:00,PNB 27MAR2025,1,1,PNB25MARFUT
413,NSEFO,43365,1,SONACOMS,SONACOMS25MARFUT,FUTSTK,SONACOMS-FUTSTK,2508600043365,664.8,543.95,38751,0.05,775,1,1100100004684,SONACOMS,2025-03-27T14:30:00,SONACOMS 27MAR2025,1,1,SONACOMS25MARFUT
414,NSEFO,40971,1,GRASIM,GRASIM25JANFUT,FUTSTK,GRASIM-FUTSTK,2503000040971,2707.2,2214.95,10001,0.05,250,1,1100100001232,GRASIM,2025-01-30T14:30:00,GRASIM 30JAN2025,1,1,GRASIM25JANFUT
415,NSEFO,41091,1,ITC,ITC25JANFUT,FUTSTK,ITC-FUTSTK,2503000041091,532.3,435.55,48001,0.05,1600,1,1100100001660,ITC,2025-01-30T14:30:00,ITC 30JAN2025,1,1,ITC25JANFUT
416,NSEFO,40848,1,DRREDDY,DRREDDY25JANFUT,FUTSTK,DRREDDY-FUTSTK,2503000040848,1532.95,1254.2,18751,0.05,625,1,1100100000881,DRREDDY,2025-01-30T14:30:00,DRREDDY 30JAN2025,1,1,DRREDDY25JANFUT
417,NSEFO,35340,1,APOLLOTYRE,APOLLOTYRE25JANFUT,FUTSTK,APOLLOTYRE-FUTSTK,2503000035340,582.15,476.3,51001,0.05,1700,1,1100100000163,APOLLOTYRE,2025-01-30T14:30:00,APOLLOTYRE 30JAN2025,1,1,APOLLOTYRE25JANFUT
418,NSEFO,41604,1,ZYDUSLIFE,ZYDUSLIFE25FEBFUT,FUTSTK,ZYDUSLIFE-FUTSTK,2505800041604,1080.75,884.25,27001,0.05,900,1,1100100007929,ZYDUSLIFE,2025-02-27T14:30:00,ZYDUSLIFE 27FEB2025,1,1,ZYDUSLIFE25FEBFUT
419,NSEFO,41385,1,TATACHEM,TATACHEM25FEBFUT,FUTSTK,TATACHEM-FUTSTK,2505800041385,1172.2,959.05,22001,0.05,550,1,1100100003405,TATACHEM,2025-02-27T14:30:00,TATACHEM 27FEB2025,1,1,TATACHEM25FEBFUT
420,NSEFO,42526,1,TECHM,TECHM25JANFUT,FUTSTK,TECHM-FUTSTK,2503000042526,1882.6,1540.35,18001,0.05,600,1,1100100013538,TECHM,2025-01-30T14:30:00,TECHM 30JAN2025,1,1,TECHM25JANFUT
421,NSEFO,41603,1,ZOMATO,ZOMATO25FEBFUT,FUTSTK,ZOMATO-FUTSTK,2505800041603,308.55,252.45,80001,0.05,2000,1,1100100005097,ZOMATO,2025-02-27T14:30:00,ZOMATO 27FEB2025,1,1,ZOMATO25FEBFUT
422,NSEFO,39111,1,JSWENERGY,JSWENERGY25FEBFUT,FUTSTK,JSWENERGY-FUTSTK,2505800039111,714.35,584.5,37501,0.05,750,1,1100100017869,JSWENERGY,2025-02-27T14:30:00,JSWENERGY 27FEB2025,1,1,JSWENERGY25FEBFUT
423,NSEFO,40822,1,CROMPTON,CROMPTON25JANFUT,FUTSTK,CROMPTON-FUTSTK,2503000040822,437.4,357.85,54001,0.05,1800,1,1100100017094,CROMPTON,2025-01-30T14:30:00,CROMPTON 30JAN2025,1,1,CROMPTON25JANFUT
424,NSEFO,43388,1,TATAELXSI,TATAELXSI25MARFUT,FUTSTK,TATAELXSI-FUTSTK,2508600043388,7596,6214.95,4001,0.05,100,1,1100100003411,TATAELXSI,2025-03-27T14:30:00,TATAELXSI 27MAR2025,1,1,TATAELXSI25MARFUT
425,NSEFO,36227,1,ESCORTS,ESCORTS25MARFUT,FUTSTK,ESCORTS-FUTSTK,2508600036227,3724.8,3047.55,7501,0.05,150,1,1100100000958,ESCORTS,2025-03-27T14:30:00,ESCORTS 27MAR2025,1,1,ESCORTS25MARFUT
426,NSEFO,43329,1,PRESTIGE,PRESTIGE25MARFUT,FUTSTK,PRESTIGE-FUTSTK,2508600043329,1893.3,1549.05,13001,0.05,325,1,1100100020302,PRESTIGE,2025-03-27T14:30:00,PRESTIGE 27MAR2025,1,1,PRESTIGE25MARFUT
427,NSEFO,35216,1,ASTRAL,ASTRAL25MARFUT,FUTSTK,ASTRAL-FUTSTK,2508600035216,1846.65,1510.9,14681,0.05,367,1,1100100014418,ASTRAL,2025-03-27T14:30:00,ASTRAL 27MAR2025,1,1,ASTRAL25MARFUT
428,NSEFO,42479,1,PAGEIND,PAGEIND25JANFUT,FUTSTK,PAGEIND-FUTSTK,2503000042479,52447.15,42911.3,451,0.05,15,1,1100100014413,PAGEIND,2025-01-30T14:30:00,PAGEIND 30JAN2025,1,1,PAGEIND25JANFUT
429,NSEFO,35361,1,BIOCON,BIOCON25MARFUT,FUTSTK,BIOCON-FUTSTK,2508600035361,409.35,334.9,75001,0.05,2500,1,1100100011373,BIOCON,2025-03-27T14:30:00,BIOCON 27MAR2025,1,1,BIOCON25MARFUT
430,NSEFO,41004,1,PRESTIGE,PRESTIGE25JANFUT,FUTSTK,PRESTIGE-FUTSTK,2503000041004,1877.85,1536.4,13001,0.05,325,1,1100100020302,PRESTIGE,2025-01-30T14:30:00,PRESTIGE 30JAN2025,1,1,PRESTIGE25JANFUT
431,NSEFO,41115,1,LT,LT25JANFUT,FUTSTK,LT-FUTSTK,2503000041115,3992.3,3266.45,6001,0.05,150,1,1100100011483,LT,2025-01-30T14:30:00,LT 30JAN2025,1,1,LT25JANFUT
432,NSEFO,35797,1,DALBHARAT,DALBHARAT25MARFUT,FUTSTK,DALBHARAT-FUTSTK,2508600035797,1975.2,1616.05,13751,0.05,275,1,1100100008075,DALBHARAT,2025-03-27T14:30:00,DALBHARAT 27MAR2025,1,1,DALBHARAT25MARFUT
433,NSEFO,35117,1,BANKNIFTY,BANKNIFTY25FEBFUT,FUTIDX,BANKNIFTY-FUTIDX,2505700035117,56816.85,46486.5,901,0.05,30,1,-1,Nifty Bank,2025-02-26T14:30:00,BANKNIFTY 26FEB2025,1,1,BANKNIFTY25FEBFUT
434,NSEFO,38107,1,COROMANDEL,COROMANDEL25FEBFUT,FUTSTK,COROMANDEL-FUTSTK,2505800038107,2078.05,1700.2,14001,0.05,350,1,1100100000739,COROMANDEL,2025-02-27T14:30:00,COROMANDEL 27FEB2025,1,1,COROMANDEL25FEBFUT
435,NSEFO,36389,1,FEDERALBNK,FEDERALBNK25MARFUT,FUTSTK,FEDERALBNK-FUTSTK,2508600036389,223.55,182.91,150001,0.01,5000,1,1100100001023,FEDERALBNK,2025-03-27T14:30:00,FEDERALBNK 27MAR2025,1,1,FEDERALBNK25MARFUT
436,NSEFO,43389,1,TATAMOTORS,TATAMOTORS25MARFUT,FUTSTK,TATAMOTORS-FUTSTK,2508600043389,830.2,679.25,27501,0.05,550,1,1100100003456,TATAMOTORS,2025-03-27T14:30:00,TATAMOTORS 27MAR2025,1,1,TATAMOTORS25MARFUT
437,NSEFO,43357,1,SHRIRAMFIN,SHRIRAMFIN25MARFUT,FUTSTK,SHRIRAMFIN-FUTSTK,2508600043357,3229,2641.95,7501,0.05,150,1,1100100004306,SHRIRAMFIN,2025-03-27T14:30:00,SHRIRAMFIN 27MAR2025,1,1,SHRIRAMFIN25MARFUT
438,NSEFO,43156,1,M&M,M&M25MARFUT,FUTSTK,M&M-FUTSTK,2508600043156,3380.85,2766.15,8751,0.05,175,1,1100100002031,M&M,2025-03-27T14:30:00,M&M 27MAR2025,1,1,M&M25MARFUT
439,NSEFO,39345,1,HAVELLS,HAVELLS25MARFUT,FUTSTK,HAVELLS-FUTSTK,2508600039345,1878.4,1536.85,15001,0.05,500,1,1100100009819,HAVELLS,2025-03-27T14:30:00,HAVELLS 27MAR2025,1,1,HAVELLS25MARFUT
440,NSEFO,42278,1,KPITTECH,KPITTECH25MARFUT,FUTSTK,KPITTECH-FUTSTK,2508600042278,1637.05,1339.4,16001,0.05,400,1,1100100009683,KPITTECH,2025-03-27T14:30:00,KPITTECH 27MAR2025,1,1,KPITTECH25MARFUT
441,NSEFO,37261,1,BEL,BEL25JANFUT,FUTSTK,BEL-FUTSTK,2503000037261,323.85,265,85501,0.05,2850,1,1100100000383,BEL,2025-01-30T14:30:00,BEL 30JAN2025,1,1,BEL25JANFUT
442,NSEFO,40861,1,PERSISTENT,PERSISTENT25FEBFUT,FUTSTK,PERSISTENT-FUTSTK,2505800040861,7092.4,5802.85,4001,0.05,100,1,1100100018365,PERSISTENT,2025-02-27T14:30:00,PERSISTENT 27FEB2025,1,1,PERSISTENT25FEBFUT
443,NSEFO,35414,1,ASIANPAINT,ASIANPAINT25JANFUT,FUTSTK,ASIANPAINT-FUTSTK,2503000035414,2524.4,2065.45,8001,0.05,200,1,1100100000236,ASIANPAINT,2025-01-30T14:30:00,ASIANPAINT 30JAN2025,1,1,ASIANPAINT25JANFUT
444,NSEFO,41302,1,SBILIFE,SBILIFE25FEBFUT,FUTSTK,SBILIFE-FUTSTK,2505800041302,1549.55,1267.8,15001,0.05,375,1,1100100021808,SBILIFE,2025-02-27T14:30:00,SBILIFE 27FEB2025,1,1,SBILIFE25FEBFUT
445,NSEFO,40979,1,POWERGRID,POWERGRID25FEBFUT,FUTSTK,POWERGRID-FUTSTK,2505800040979,339.25,277.6,72001,0.05,1800,1,1100100014977,POWERGRID,2025-02-27T14:30:00,POWERGRID 27FEB2025,1,1,POWERGRID25FEBFUT
446,NSEFO,36165,1,CESC,CESC25FEBFUT,FUTSTK,CESC-FUTSTK,2505800036165,206.51,168.97,117001,0.01,2925,1,1100100000628,CESC,2025-02-27T14:30:00,CESC 27FEB2025,1,1,CESC25FEBFUT
447,NSEFO,35247,1,BAJAJ-AUTO,BAJAJ-AUTO25MARFUT,FUTSTK,BAJAJ-AUTO-FUTSTK,2508600035247,9877.7,8081.75,3001,0.05,75,1,1100100016669,BAJAJ-AUTO,2025-03-27T14:30:00,BAJAJ-AUTO 27MAR2025,1,1,BAJAJ-AUTO25MARFUT
448,NSEFO,42481,1,PERSISTENT,PERSISTENT25JANFUT,FUTSTK,PERSISTENT-FUTSTK,2503000042481,7071.9,5786.1,4001,0.05,100,1,1100100018365,PERSISTENT,2025-01-30T14:30:00,PERSISTENT 30JAN2025,1,1,PERSISTENT25JANFUT
449,NSEFO,41287,1,RBLBANK,RBLBANK25FEBFUT,FUTSTK,RBLBANK-FUTSTK,2505800041287,175.2,143.34,125001,0.01,2500,1,1100100018391,RBLBANK,2025-02-27T14:30:00,RBLBANK 27FEB2025,1,1,RBLBANK25FEBFUT
450,NSEFO,35213,1,ASHOKLEY,ASHOKLEY25MARFUT,FUTSTK,ASHOKLEY-FUTSTK,2508600035213,245.22,200.64,100001,0.01,2500,1,1100100000212,ASHOKLEY,2025-03-27T14:30:00,ASHOKLEY 27MAR2025,1,1,ASHOKLEY25MARFUT
451,NSEFO,36702,1,071NSETEST,071NSETEST36DECFUT,FUTSTK,071NSETEST-FUTSTK,2633200036702,220,180,100001,0.05,50,1,1100100014764,071NSETEST,2036-11-27T14:30:00,071NSETEST 27NOV2036,1,1,071NSETEST36DECFUT
452,NSEFO,38822,1,ICICIBANK,ICICIBANK25FEBFUT,FUTSTK,ICICIBANK-FUTSTK,2505800038822,1429.65,1169.7,21001,0.05,700,1,1100100004963,ICICIBANK,2025-02-27T14:30:00,ICICIBANK 27FEB2025,1,1,ICICIBANK25FEBFUT
453,NSEFO,42523,1,TCS,TCS25JANFUT,FUTSTK,TCS-FUTSTK,2503000042523,4502.05,3683.5,5251,0.05,175,1,1100100011536,TCS,2025-01-30T14:30:00,TCS 30JAN2025,1,1,TCS25JANFUT
454,NSEFO,41469,1,TIINDIA,TIINDIA25JANFUT,FUTSTK,TIINDIA-FUTSTK,2503000041469,3949.15,3231.1,6001,0.05,150,1,1100100000312,TIINDIA,2025-01-30T14:30:00,TIINDIA 30JAN2025,1,1,TIINDIA25JANFUT
455,NSEFO,35317,1,ALKEM,ALKEM25JANFUT,FUTSTK,ALKEM-FUTSTK,2503000035317,6191.6,5065.85,4001,0.05,100,1,1100100011703,ALKEM,2025-01-30T14:30:00,ALKEM 30JAN2025,1,1,ALKEM25JANFUT
456,NSEFO,40484,1,PEL,PEL25FEBFUT,FUTSTK,PEL-FUTSTK,2505800040484,1231.95,1008,22501,0.05,750,1,1100100002412,PEL,2025-02-27T14:30:00,PEL 27FEB2025,1,1,PEL25FEBFUT
457,NSEFO,36725,1,161NSETEST,161NSETEST36DECFUT,FUTSTK,161NSETEST-FUTSTK,2633200036725,220,180,100001,0.05,50,1,1100100014784,161NSETEST,2036-11-27T14:30:00,161NSETEST 27NOV2036,1,1,161NSETEST36DECFUT
